715950,29.83,61.94
716000,29.82,61.96
716050,29.84,61.97
716100,29.85,61.98
716150,29.84,61.99
716200,29.84,61.98
716250,29.84,62.02
716300,29.84,61.96
716350,29.84,61.96
716400,29.84,62.01
716450,29.84,62.00
716500,29.82,62.00
716550,29.83,62.00
716600,29.82,62.00
716650,29.83,62.01
716700,29.83,61.97
716750,29.83,62.00
716800,29.83,61.97
716850,29.84,62.00
716900,29.83,61.99
716950,29.83,61.99
717000,29.83,61.98
717050,29.82,61.94
717100,29.82,61.96
717150,29.81,61.91
717200,29.83,61.97
717250,29.82,61.98
717300,29.82,62.01
717350,29.81,62.03
717400,29.83,61.99
717450,29.82,62.02
717500,29.81,61.99
717550,29.81,61.99
717600,29.82,62.00
717650,29.81,62.02
717700,29.82,61.99
717750,29.83,62.00
717800,29.82,61.99
717850,29.81,61.97
717900,29.82,61.98
717950,29.84,62.00
718000,29.84,61.98
718050,29.82,61.96
718100,29.83,61.96
718150,29.84,61.97
718200,29.84,61.98
718250,29.84,61.98
718300,29.84,61.96
718350,29.83,61.96
718400,29.84,61.96
718450,29.84,61.98
718500,29.82,61.98
718550,29.83,61.97
718600,29.82,61.96
718650,29.82,61.95
718700,29.83,61.98
718750,29.83,61.98
718800,29.83,62.02
718850,29.83,61.98
718900,29.83,61.99
718950,29.82,61.96
719000,29.86,61.99
719050,29.83,62.01
719100,29.84,61.99
719150,29.84,61.98
719200,29.83,61.99
719250,29.84,61.97
719300,29.84,62.00
719350,29.84,61.99
719400,29.83,62.00
719450,29.85,62.01
719500,29.84,62.00
719550,29.82,62.00
719600,29.82,61.97
719650,29.83,62.00
719700,29.82,62.02
719750,29.84,62.00
719800,29.84,62.02
719850,29.84,62.03
719900,29.85,62.00
719950,29.83,62.01
720000,29.84,62.01
720050,29.85,62.00
720100,29.84,61.99
720150,29.84,61.99
720200,29.84,62.04
720250,29.84,61.97
720300,29.82,62.00
720350,29.84,61.99
720400,29.86,62.02
720450,29.85,61.98
720500,29.84,61.98
720550,29.84,62.01
720600,29.84,61.98
720650,29.84,62.01
720700,29.82,62.00
720750,29.84,61.99
720800,29.82,62.03
720850,29.85,61.99
720900,29.83,61.98
720950,29.84,61.98
721000,29.85,62.01
721050,29.86,62.02
721100,29.86,61.98
721150,29.83,62.01
721200,29.84,62.01
721250,29.82,62.04
721300,29.85,62.01
721350,29.85,62.01
721400,29.83,62.03
721450,29.85,62.01
721500,29.84,61.94
721550,29.84,62.00
721600,29.84,61.98
721650,29.84,62.02
721700,29.82,62.03
721750,29.84,62.05
721800,29.84,62.03
721850,29.86,62.03
721900,29.84,62.04
721950,29.82,62.05
722000,29.84,62.05
722050,29.84,62.02
722100,29.82,62.04
722150,29.83,62.04
722200,29.85,62.00
722250,29.84,62.03
722300,29.85,62.03
722350,29.84,62.02
722400,29.85,62.04
722450,29.84,62.02
722500,29.85,62.00
722550,29.83,61.98
722600,29.81,61.99
722650,29.83,62.00
722700,29.83,62.00
722750,29.84,62.00
722800,29.84,61.98
722850,29.84,62.00
722900,29.82,61.98
722950,29.85,62.00
723000,29.85,62.00
723050,29.83,62.03
723100,29.85,62.02
723150,29.86,62.07
723200,29.83,62.05
