-4.10,1.98,8.72,9.84,IDLE
-4.08,1.99,8.68,9.79,IDLE
-4.12,2.01,8.70,9.83,IDLE
-4.12,2.02,8.70,9.83,IDLE
-4.11,2.04,8.69,9.83,IDLE
-4.12,1.98,8.69,9.82,IDLE
-4.13,2.00,8.69,9.83,IDLE
-4.08,2.01,8.71,9.83,IDLE
-4.08,2.02,8.70,9.82,IDLE
-4.13,2.01,8.74,9.87,IDLE
-4.12,2.03,8.67,9.81,IDLE
-4.07,2.03,8.70,9.82,IDLE
-4.08,2.07,8.73,9.86,IDLE
-4.07,2.07,8.67,9.80,IDLE
-4.10,2.09,8.64,9.79,IDLE
-4.08,2.00,8.64,9.76,IDLE
-4.06,2.04,8.67,9.79,IDLE
-4.08,2.32,8.77,9.94,IDLE
-4.11,2.51,8.71,9.96,IDLE
-4.17,1.91,8.72,9.85,IDLE
-3.95,2.12,8.70,9.79,IDLE
-3.92,2.14,8.65,9.74,IDLE
-4.08,2.21,8.65,9.82,IDLE
-4.05,2.24,8.70,9.86,IDLE
-4.05,2.17,8.69,9.83,IDLE
-4.01,2.08,8.67,9.78,IDLE
-4.09,2.19,8.67,9.83,IDLE
-4.06,2.26,8.74,9.90,IDLE
-4.09,2.26,8.66,9.84,IDLE
-4.04,2.26,8.64,9.80,IDLE
-4.06,2.31,8.64,9.82,IDLE
-4.07,2.36,8.68,9.87,IDLE
-4.06,2.30,8.64,9.82,IDLE
-4.03,2.29,8.61,9.78,IDLE
-4.02,2.30,8.66,9.82,IDLE
-4.02,2.28,8.65,9.81,IDLE
-4.02,2.30,8.66,9.83,IDLE
-4.03,2.30,8.65,9.81,IDLE
-4.06,2.32,8.64,9.83,IDLE
-4.03,2.32,8.64,9.81,IDLE
-4.03,2.32,8.63,9.80,IDLE
-4.02,2.31,8.66,9.82,IDLE
-4.03,2.30,8.67,9.84,IDLE
-4.05,2.31,8.66,9.83,IDLE
-4.02,2.32,8.64,9.81,IDLE
-4.01,2.32,8.66,9.82,IDLE
-4.05,2.31,8.63,9.81,IDLE
-4.03,2.33,8.62,9.80,IDLE
-4.00,2.35,8.65,9.81,IDLE
-4.03,2.31,8.64,9.81,IDLE
-4.04,2.30,8.66,9.83,IDLE
-4.07,2.35,8.65,9.84,IDLE
-4.02,2.32,8.62,9.79,IDLE
-4.03,2.30,8.62,9.79,IDLE
-4.01,2.38,8.65,9.83,IDLE
-4.00,2.30,8.65,9.80,IDLE
-4.04,2.29,8.65,9.82,IDLE
-4.01,2.34,8.66,9.83,IDLE
-4.08,2.31,8.65,9.83,IDLE
-4.08,2.30,8.59,9.78,IDLE
-4.05,2.29,8.63,9.80,IDLE
-4.07,2.25,8.64,9.81,IDLE
-4.13,2.26,8.56,9.77,IDLE
-4.08,2.26,8.67,9.85,IDLE
-4.05,2.34,8.63,9.81,IDLE
-4.08,2.32,8.61,9.81,IDLE
-4.05,2.32,8.66,9.84,IDLE
-4.04,2.34,8.65,9.83,IDLE
-4.08,2.29,8.63,9.82,IDLE
-4.06,2.26,8.66,9.82,IDLE
-4.11,2.32,8.62,9.82,IDLE
-4.12,2.36,8.66,9.87,IDLE
-4.07,2.30,8.68,9.86,IDLE
-4.02,2.35,8.62,9.80,IDLE
-4.05,2.30,8.67,9.84,IDLE
-4.03,2.34,8.59,9.77,IDLE
-4.08,2.33,8.63,9.82,IDLE
-4.09,2.36,8.60,9.81,IDLE
-4.11,2.34,8.66,9.87,IDLE
-4.10,2.38,8.54,9.77,IDLE
-4.17,2.46,8.62,9.89,IDLE
-4.12,2.38,8.67,9.89,IDLE
-4.11,2.37,8.63,9.85,IDLE
-4.22,2.27,8.53,9.78,IDLE
-4.08,2.30,8.60,9.79,IDLE
-3.97,2.42,8.72,9.88,IDLE
-3.95,2.30,8.68,9.81,IDLE
-4.05,2.30,8.62,9.80,IDLE
-4.07,2.35,8.67,9.86,IDLE
-4.01,2.41,8.67,9.85,IDLE
-3.99,2.38,8.67,9.84,IDLE
-4.04,2.34,8.63,9.81,IDLE
-4.03,2.34,8.58,9.76,IDLE
-4.02,2.43,8.62,9.82,IDLE
-4.04,2.43,8.61,9.81,IDLE
-4.00,2.50,8.60,9.81,IDLE
-4.00,2.51,8.66,9.86,IDLE
-3.97,2.46,8.63,9.81,IDLE
-3.98,2.48,8.62,9.81,IDLE
-3.94,2.45,8.62,9.79,IDLE
-3.99,2.43,8.63,9.81,IDLE
-4.04,2.47,8.60,9.81,IDLE
-4.06,2.52,8.61,9.85,IDLE
-4.07,2.58,8.61,9.87,IDLE
-3.99,2.53,8.66,9.86,IDLE
-3.96,2.54,8.61,9.81,IDLE
-3.95,2.76,8.53,9.79,IDLE
-4.00,2.62,8.64,9.87,IDLE
-3.90,2.59,8.59,9.78,IDLE
-3.85,2.58,8.65,9.82,IDLE
-4.14,2.49,8.59,9.85,IDLE
-4.13,2.60,8.57,9.87,IDLE
-3.85,2.83,8.68,9.91,IDLE
-3.51,2.53,8.72,9.73,IDLE
-4.06,1.88,8.86,9.93,IDLE
-3.62,2.05,8.50,9.46,IDLE
-3.16,2.01,8.18,9.00,IDLE
-4.72,3.28,9.15,10.81,IDLE
-4.30,2.80,8.44,9.88,IDLE
-3.53,3.09,8.78,9.95,IDLE
-3.65,2.44,8.62,9.67,IDLE
-3.82,2.30,8.57,9.66,IDLE
-3.93,2.52,8.43,9.64,IDLE
-3.89,2.83,8.68,9.92,IDLE
-4.07,2.77,8.62,9.93,IDLE
-3.89,2.73,8.69,9.90,IDLE
-3.63,2.74,8.69,9.80,IDLE
-3.67,2.53,8.59,9.68,IDLE
-3.96,2.55,8.54,9.75,IDLE
-4.12,2.70,8.57,9.88,IDLE
-4.02,2.71,8.63,9.90,IDLE
-3.90,2.70,8.62,9.84,IDLE
-3.79,2.63,8.61,9.77,IDLE
-3.85,2.67,8.63,9.82,IDLE
-3.85,2.71,8.60,9.81,IDLE
-3.79,2.68,8.62,9.79,IDLE
-3.79,2.66,8.57,9.74,IDLE
-3.80,2.65,8.60,9.77,IDLE
-3.75,2.64,8.66,9.80,IDLE
-3.84,2.62,8.66,9.83,IDLE
-3.84,2.59,8.60,9.77,IDLE
-3.84,2.52,8.62,9.77,IDLE
-3.86,2.47,8.57,9.72,IDLE
-3.78,2.33,8.55,9.64,IDLE
-3.58,2.30,8.64,9.63,IDLE
-3.59,2.50,8.64,9.68,IDLE
-3.82,2.47,8.57,9.70,IDLE
-3.91,2.65,8.52,9.74,IDLE
-3.84,2.87,8.54,9.79,IDLE
-4.64,3.38,8.48,10.24,IDLE
-4.47,3.09,8.59,10.17,IDLE
-4.35,2.91,8.49,9.98,IDLE
-4.14,2.82,8.50,9.87,IDLE
-4.07,2.80,8.57,9.89,IDLE
-4.09,2.60,8.45,9.74,IDLE
-3.97,2.64,8.65,9.88,IDLE
-3.92,2.66,8.61,9.83,IDLE
-3.99,2.58,8.49,9.73,IDLE
-4.14,2.82,8.74,10.08,IDLE
-4.30,2.75,8.46,9.88,IDLE
-4.16,2.83,8.59,9.96,IDLE
-4.09,2.75,8.52,9.84,IDLE
-4.11,2.66,8.55,9.86,IDLE
-4.10,2.72,8.54,9.86,IDLE
-4.03,2.69,8.50,9.78,IDLE
-4.05,2.67,8.52,9.80,IDLE
-3.94,2.63,8.53,9.76,IDLE
-3.99,2.62,8.58,9.82,IDLE
-3.99,2.69,8.54,9.81,IDLE
-4.07,2.68,8.54,9.83,IDLE
-4.07,2.71,8.53,9.83,IDLE
-3.94,2.70,8.56,9.80,IDLE
-3.96,2.64,8.56,9.80,IDLE
-4.07,2.63,8.55,9.83,IDLE
-4.01,2.68,8.52,9.79,IDLE
-4.06,2.71,8.52,9.82,IDLE
-4.18,2.61,8.67,9.97,IDLE
-3.76,2.48,8.61,9.72,IDLE
-3.93,2.53,8.46,9.67,IDLE
-4.16,2.47,8.46,9.74,IDLE
-4.08,2.68,8.66,9.95,IDLE
-4.22,2.88,8.66,10.05,IDLE
-4.17,2.73,8.56,9.91,IDLE
-4.07,2.62,8.57,9.84,IDLE
-3.92,1.76,8.48,9.51,IDLE
-4.06,1.99,8.78,9.87,IDLE
-3.40,1.24,8.68,9.41,IDLE
-3.34,1.71,8.62,9.40,IDLE
-3.62,1.88,8.66,9.57,IDLE
-3.85,2.09,8.38,9.46,IDLE
-4.38,2.23,8.64,9.94,IDLE
-4.71,2.56,8.33,9.91,IDLE
-4.63,3.14,8.44,10.12,IDLE
-5.29,2.59,8.89,10.67,IDLE
-4.48,1.98,8.63,9.93,IDLE
-4.18,2.26,8.64,9.86,IDLE
-4.03,2.30,8.47,9.66,IDLE
-4.44,2.26,8.57,9.91,IDLE
-4.33,2.02,8.60,9.84,IDLE
-4.13,2.34,8.52,9.75,IDLE
-4.37,2.18,8.54,9.84,IDLE
-4.29,2.27,8.71,9.97,IDLE
-3.64,1.82,8.19,9.14,IDLE
-4.24,2.26,8.22,9.52,IDLE
-4.25,2.89,8.59,10.01,IDLE
-4.38,2.53,8.59,9.97,IDLE
-4.11,2.24,8.51,9.71,IDLE
-4.10,2.46,8.50,9.75,IDLE
-4.05,2.76,8.58,9.88,IDLE
-4.24,2.09,8.36,9.60,IDLE
-3.40,1.92,8.61,9.46,IDLE
-3.57,2.14,8.42,9.39,IDLE
-3.98,2.50,8.46,9.68,IDLE
-4.04,3.45,8.54,10.06,IDLE
-4.78,3.00,8.67,10.35,IDLE
-4.13,2.89,8.25,9.66,IDLE
-4.33,2.87,8.10,9.62,IDLE
-4.46,2.59,8.62,10.04,IDLE
-4.49,3.02,7.99,9.65,IDLE
-4.80,2.24,8.46,9.98,IDLE
-6.04,3.98,8.21,10.94,IDLE
-9.45,6.06,8.51,14.09,IDLE
-12.29,9.22,9.52,18.08,IDLE
-11.21,8.96,8.62,16.74,IDLE
-6.46,5.81,7.26,11.32,IDLE
-5.05,0.45,6.95,8.60,IDLE
-7.83,1.68,8.07,11.37,IDLE
-10.54,2.07,9.35,14.24,IDLE
-11.57,3.03,9.62,15.35,IDLE
-9.02,1.99,8.58,12.61,IDLE
-9.41,3.51,8.64,13.25,IDLE
-8.90,4.06,8.14,12.72,IDLE
-8.15,4.67,7.46,11.99,IDLE
-7.86,5.16,7.05,11.75,IDLE
-7.18,5.05,6.68,11.03,IDLE
-5.59,4.18,6.17,9.32,IDLE
-3.82,2.95,5.64,7.43,IDLE
-3.02,2.29,5.34,6.55,IDLE
-5.37,3.17,6.38,8.92,IDLE
-6.36,3.07,7.04,9.97,IDLE
-5.78,1.77,6.85,9.14,IDLE
-4.92,0.26,6.18,7.90,IDLE
-5.19,-0.21,5.71,7.71,IDLE
-5.87,-0.17,5.39,7.97,IDLE
-5.97,-0.11,4.78,7.65,IDLE
-6.72,0.73,4.64,8.19,IDLE
-6.71,1.56,4.96,8.49,IDLE
-5.67,1.97,4.89,7.74,IDLE
-6.43,2.51,5.18,8.63,IDLE
-7.49,2.95,5.40,9.69,IDLE
-7.54,2.21,5.17,9.40,IDLE
-6.54,0.96,4.50,8.00,IDLE
-7.20,0.68,4.79,8.68,IDLE
-8.34,1.51,5.88,10.31,IDLE
-8.29,1.53,6.94,10.92,IDLE
-8.54,1.30,7.45,11.41,IDLE
-8.10,0.44,7.00,10.71,IDLE
-7.95,-0.17,6.28,10.13,IDLE
-8.02,0.04,5.82,9.91,IDLE
-8.96,1.38,6.13,10.94,IDLE
-8.24,0.95,5.40,9.90,IDLE
-7.12,0.34,4.31,8.33,IDLE
-6.89,0.21,3.54,7.75,IDLE
-6.46,0.57,3.63,7.43,IDLE
-6.39,1.05,4.26,7.76,IDLE
-6.54,1.23,4.76,8.18,IDLE
-6.47,1.27,5.53,8.61,IDLE
-6.41,0.92,6.01,8.84,IDLE
-7.13,0.96,6.63,9.78,IDLE
-7.44,0.41,6.81,10.09,IDLE
-7.81,-0.33,6.34,10.07,IDLE
-7.69,-0.52,5.82,9.66,IDLE
-8.04,-0.31,5.34,9.66,IDLE
-7.28,-0.61,4.48,8.57,IDLE
-7.46,0.09,4.00,8.47,IDLE
-7.83,0.86,4.27,8.96,IDLE
-8.34,1.39,4.53,9.59,IDLE
-7.30,0.62,3.99,8.35,IDLE
-7.18,0.26,3.61,8.04,IDLE
-7.79,0.13,3.67,8.61,IDLE
-8.03,-0.11,3.86,8.90,IDLE
-7.91,-0.44,3.83,8.80,IDLE
-8.42,-0.16,3.97,9.31,IDLE
-8.82,0.13,4.18,9.76,IDLE
-8.69,0.31,4.39,9.74,IDLE
-8.43,0.51,4.66,9.64,IDLE
-8.65,0.75,4.72,9.88,IDLE
-8.86,0.87,4.78,10.10,IDLE
-8.66,1.04,4.90,10.01,IDLE
-8.48,0.86,4.96,9.86,IDLE
-8.31,0.49,4.74,9.58,IDLE
-8.20,0.09,4.47,9.33,IDLE
-8.10,0.05,4.49,9.26,IDLE
-8.05,0.31,4.93,9.45,IDLE
-8.24,0.64,5.26,9.80,IDLE
-7.89,0.34,4.88,9.29,IDLE
-8.20,0.32,4.64,9.42,IDLE
-8.41,0.33,4.47,9.53,IDLE
-8.49,0.49,4.35,9.55,IDLE
-8.37,0.72,4.41,9.48,IDLE
-8.37,1.02,4.73,9.67,IDLE
-8.44,1.24,4.90,9.84,IDLE
-8.55,1.12,4.76,9.85,IDLE
-8.55,0.71,4.42,9.65,IDLE
-8.35,0.49,4.43,9.47,IDLE
-8.53,0.50,4.57,9.69,IDLE
-8.75,0.48,4.72,9.95,IDLE
-8.55,0.44,4.79,9.81,IDLE
-8.35,0.34,4.81,9.65,IDLE
-8.21,0.30,4.87,9.55,IDLE
-8.32,0.49,4.92,9.68,IDLE
-8.72,0.85,4.98,10.08,IDLE
-8.81,0.89,4.92,10.13,IDLE
-8.61,0.83,4.76,9.87,IDLE
-8.44,0.89,4.72,9.71,IDLE
-8.44,1.10,4.78,9.76,IDLE
-8.39,1.29,4.79,9.75,IDLE
-8.44,1.22,4.72,9.75,IDLE
-8.41,1.12,4.41,9.56,IDLE
-8.14,0.88,4.41,9.30,IDLE
-8.25,1.07,4.66,9.53,IDLE
-8.18,0.98,4.64,9.45,IDLE
-8.33,0.68,4.32,9.41,IDLE
-8.24,0.28,3.95,9.14,IDLE
-8.18,0.29,3.94,9.08,IDLE
-8.15,0.40,3.83,9.01,IDLE
-8.20,0.73,4.03,9.17,IDLE
-8.15,1.08,4.45,9.35,IDLE
-8.05,1.08,4.46,9.26,IDLE
-8.39,1.23,4.68,9.69,IDLE
-8.54,1.34,4.86,9.91,IDLE
-8.58,1.16,5.01,10.00,IDLE
-8.66,1.46,5.42,10.32,IDLE
-8.44,1.21,5.59,10.19,IDLE
-8.69,1.33,5.76,10.51,IDLE
-8.69,1.18,5.60,10.41,IDLE
-8.58,1.05,5.36,10.17,IDLE
-8.44,1.04,5.03,9.88,IDLE
-8.31,1.01,4.70,9.60,IDLE
-8.19,1.13,4.50,9.41,IDLE
-8.09,1.41,4.45,9.34,IDLE
-7.93,1.64,4.61,9.32,IDLE
-7.83,1.69,4.62,9.25,IDLE
-8.00,1.55,4.54,9.32,IDLE
-8.02,1.43,4.53,9.32,IDLE
-8.01,1.30,4.69,9.37,IDLE
-7.92,1.26,4.93,9.41,IDLE
-7.94,1.16,5.08,9.50,IDLE
-8.24,1.04,4.97,9.68,IDLE
-8.43,0.97,4.72,9.71,IDLE
-8.17,0.94,4.64,9.44,IDLE
-7.90,1.25,4.83,9.34,IDLE
-8.25,1.81,5.08,9.86,IDLE
-8.26,1.75,5.01,9.82,IDLE
-8.41,2.13,5.24,10.13,IDLE
-8.14,2.03,5.27,9.91,IDLE
-8.24,2.04,5.33,10.02,IDLE
-8.43,1.96,5.39,10.20,IDLE
-8.46,1.83,5.39,10.20,IDLE
-8.26,1.64,5.48,10.05,IDLE
-8.09,1.58,5.57,9.95,IDLE
-8.16,1.75,5.74,10.13,IDLE
-7.84,1.54,5.58,9.75,IDLE
-8.20,1.66,5.35,9.93,IDLE
-8.08,1.46,4.93,9.57,IDLE
-7.82,1.39,4.61,9.18,IDLE
-7.69,1.55,4.47,9.03,IDLE
-7.78,1.80,4.49,9.16,IDLE
-7.70,1.99,4.53,9.16,IDLE
-7.57,1.98,4.51,9.03,IDLE
-7.69,1.86,4.47,9.09,IDLE
-7.91,1.81,4.53,9.30,IDLE
-7.95,1.73,4.71,9.40,IDLE
-7.99,1.68,4.94,9.54,IDLE
-8.00,1.59,5.04,9.59,IDLE
-8.13,1.65,5.12,9.75,IDLE
-8.29,1.79,5.32,10.01,IDLE
-8.30,2.01,5.48,10.15,IDLE
-8.28,2.06,5.48,10.14,IDLE
-8.29,2.03,5.35,10.07,IDLE
-8.19,1.97,5.22,9.90,IDLE
-8.10,2.04,5.21,9.85,IDLE
-8.14,2.11,5.22,9.90,IDLE
-7.92,2.08,5.28,9.74,IDLE
-8.08,2.28,5.38,9.97,IDLE
-7.84,2.22,5.52,9.84,IDLE
-7.62,2.03,5.41,9.56,IDLE
-7.76,1.78,5.16,9.49,IDLE
-7.71,1.37,4.70,9.13,IDLE
-7.65,1.37,4.59,9.02,IDLE
-7.38,1.58,4.78,8.94,IDLE
-7.60,2.04,5.13,9.39,IDLE
-7.46,2.04,5.13,9.28,IDLE
-7.75,2.30,5.29,9.66,IDLE
-7.78,2.35,5.35,9.73,IDLE
-7.93,2.15,5.11,9.67,IDLE
-8.25,2.09,5.02,9.88,IDLE
-8.11,2.08,5.10,9.81,IDLE
-7.91,2.28,5.27,9.78,IDLE
-8.11,2.70,5.49,10.16,IDLE
-7.72,2.39,5.47,9.76,IDLE
-7.67,2.66,5.48,9.79,IDLE
-7.58,2.66,5.34,9.65,IDLE
-7.61,2.65,5.17,9.58,IDLE
-7.48,2.28,4.82,9.18,IDLE
-7.21,2.18,4.60,8.83,IDLE
-7.00,1.81,4.16,8.34,IDLE
-7.06,2.01,4.17,8.44,IDLE
-6.98,2.14,4.34,8.49,IDLE
-6.74,2.14,4.33,8.29,IDLE
-6.45,2.22,4.47,8.16,IDLE
-6.17,2.39,4.67,8.09,IDLE
-5.77,2.40,4.71,7.83,IDLE
-4.74,1.76,4.24,6.60,IDLE
-4.15,1.49,3.72,5.77,IDLE
-4.45,2.09,3.41,5.99,FREEFALL
-5.81,3.18,4.02,7.75,FREEFALL
-6.25,2.68,4.42,8.11,FREEFALL
-4.09,0.42,2.87,5.02,FREEFALL
-1.94,-0.96,0.79,2.30,FREEFALL
-1.02,-0.56,-0.61,1.31,FREEFALL
-1.71,0.26,-0.21,1.75,FREEFALL
-2.86,0.83,1.58,3.37,FREEFALL
-2.64,0.93,2.38,3.67,FREEFALL
-1.70,1.20,2.20,3.02,FREEFALL
0.99,0.96,0.32,1.41,FREEFALL
2.40,1.05,0.10,2.62,FREEFALL
4.83,1.15,-1.79,5.28,FREEFALL
4.04,3.07,-1.20,5.21,FREEFALL
-61.04,51.49,78.45,111.94,FREEFALL
-4.44,-8.47,-9.19,13.26,IMPACT
-5.52,11.15,-12.40,17.57,IMPACT
-9.39,10.92,7.75,16.36,IMPACT
-8.43,9.11,11.25,16.75,IMPACT
-9.66,-12.92,20.95,26.45,IMPACT
-2.41,-5.76,7.82,10.00,IMPACT
0.15,8.59,6.80,10.96,IMPACT
-2.30,0.38,10.74,10.98,IMPACT
-4.83,-0.91,8.43,9.75,IMPACT
-3.20,1.30,9.75,10.35,IMPACT
-1.48,1.90,9.02,9.33,IMPACT
-1.40,2.10,8.86,9.21,IMPACT
-2.72,1.52,9.58,10.08,IMPACT
-2.81,1.45,9.90,10.40,IMPACT
-2.19,1.95,9.50,9.95,IMPACT
-2.33,1.81,9.44,9.88,IMPACT
-2.46,1.67,9.58,10.03,IMPACT
-2.29,1.71,9.44,9.86,IMPACT
-2.38,1.74,9.51,9.96,IMPACT
-2.35,1.68,9.47,9.90,IMPACT
-2.32,1.66,9.45,9.87,IMPACT
-2.39,1.70,9.48,9.92,IMPACT
-2.34,1.73,9.45,9.89,IMPACT
-2.35,1.70,9.45,9.88,IMPACT
-2.34,1.70,9.43,9.87,IMPACT
-2.36,1.71,9.44,9.88,IMPACT
-2.37,1.72,9.46,9.90,IMPACT
-2.33,1.75,9.44,9.88,IMPACT
-2.36,1.72,9.44,9.88,IMPACT
-2.35,1.71,9.45,9.88,IMPACT
-2.35,1.74,9.46,9.90,IMPACT
-2.35,1.74,9.44,9.88,IMPACT
-2.33,1.71,9.45,9.89,IMPACT
-2.35,1.73,9.47,9.91,IMPACT
-2.36,1.74,9.45,9.90,IMPACT
-2.34,1.73,9.48,9.91,IMPACT
-2.34,1.70,9.48,9.91,IMPACT
-2.33,1.68,9.46,9.89,IMPACT
-2.31,1.72,9.46,9.89,IMPACT
-2.35,1.72,9.44,9.87,IMPACT
-2.37,1.74,9.49,9.93,IMPACT
-2.36,1.73,9.47,9.91,IMPACT
-2.26,1.71,9.46,9.88,IMPACT
-2.37,1.70,9.46,9.90,IMPACT
-2.30,1.75,9.49,9.92,IMPACT
-2.27,1.71,9.46,9.88,IMPACT
-2.35,1.73,9.48,9.92,IMPACT
-2.30,1.66,9.46,9.88,IMPACT
-2.24,1.68,9.46,9.87,IMPACT
-2.30,1.70,9.47,9.90,IMPACT
-2.33,1.75,9.46,9.90,IMPACT
-2.32,1.75,9.48,9.91,IMPACT
-2.31,1.77,9.47,9.91,IMPACT
-2.30,1.68,9.46,9.88,IMPACT
-2.27,1.71,9.47,9.89,IMPACT
-2.28,1.71,9.44,9.86,IMPACT
-2.28,1.73,9.46,9.88,IMPACT
-2.28,1.74,9.44,9.87,IMPACT
-2.27,1.71,9.49,9.91,IMPACT
-2.27,1.74,9.46,9.88,IMPACT
-2.30,1.75,9.47,9.90,IMPACT
-2.30,1.78,9.46,9.89,IMPACT
-2.28,1.70,9.46,9.88,IMPACT
-2.24,1.70,9.47,9.88,IMPACT
-2.25,1.71,9.46,9.88,IMPACT
-2.26,1.75,9.49,9.91,IMPACT
-2.29,1.72,9.47,9.90,IMPACT
-2.28,1.80,9.46,9.90,IMPACT
-2.28,1.67,9.47,9.88,IMPACT
-2.28,1.74,9.49,9.91,IMPACT
-2.25,1.72,9.49,9.90,IMPACT
-2.26,1.71,9.49,9.90,IMPACT
-2.28,1.71,9.48,9.90,IMPACT
-2.28,1.72,9.51,9.93,IMPACT
-2.29,1.72,9.49,9.91,IMPACT
-2.28,1.75,9.51,9.94,IMPACT
-2.24,1.72,9.47,9.88,IMPACT
-2.24,1.72,9.48,9.89,IMPACT
-2.28,1.68,9.48,9.89,IMPACT
-2.27,1.68,9.43,9.84,IMPACT
-2.00,1.94,9.41,9.81,IMPACT
-2.17,1.79,9.41,9.82,IMPACT
-2.26,1.68,9.46,9.87,IMPACT
-2.18,1.84,9.40,9.82,IMPACT
-2.20,1.74,9.45,9.86,VERIFY
-2.15,1.79,9.48,9.88,VERIFY
-2.15,1.80,9.45,9.86,VERIFY
-2.20,1.76,9.48,9.89,VERIFY
-2.13,1.86,9.50,9.91,VERIFY
-2.17,1.83,9.55,9.96,VERIFY
-2.19,1.81,9.48,9.90,VERIFY
-2.15,1.73,9.44,9.83,VERIFY
-2.11,1.84,9.49,9.89,VERIFY
-2.15,1.81,9.48,9.89,VERIFY
-2.13,1.84,9.49,9.90,VERIFY
-2.15,1.81,9.46,9.87,VERIFY
-2.15,1.82,9.50,9.90,VERIFY
-2.14,1.81,9.50,9.90,VERIFY
-2.13,1.82,9.48,9.89,VERIFY
-2.10,1.78,9.49,9.88,VERIFY
-2.13,1.79,9.47,9.87,VERIFY
-2.13,1.85,9.47,9.88,VERIFY
-2.13,1.80,9.53,9.93,VERIFY
-2.10,1.83,9.46,9.86,VERIFY
-2.12,1.85,9.49,9.90,VERIFY
-2.12,1.81,9.49,9.89,VERIFY
-2.13,1.87,9.52,9.93,VERIFY
-2.12,1.83,9.51,9.91,VERIFY
-2.11,1.80,9.48,9.88,VERIFY
-2.10,1.87,9.50,9.90,VERIFY
-2.13,1.85,9.54,9.95,VERIFY
-2.10,1.79,9.45,9.85,VERIFY
-2.15,1.88,9.52,9.94,FALL!
-2.15,1.85,9.50,9.91,FALL!
-2.09,1.87,9.50,9.91,FALL!
-2.10,1.87,9.48,9.89,FALL!
-2.14,1.84,9.45,9.86,FALL!
-2.15,1.87,9.50,9.92,FALL!
-2.10,1.86,9.55,9.96,FALL!
-2.07,1.79,9.44,9.83,FALL!
-2.14,1.87,9.52,9.93,FALL!
-2.10,1.83,9.48,9.88,FALL!
-2.08,1.93,9.48,9.89,FALL!
-2.10,1.78,9.49,9.88,FALL!
-2.09,1.84,9.55,9.95,FALL!
-2.10,1.84,9.45,9.86,FALL!
-2.13,1.88,9.51,9.93,FALL!
-2.07,1.85,9.55,9.94,FALL!
-2.10,1.86,9.51,9.92,FALL!
-2.13,1.90,9.53,9.95,FALL!
-2.09,1.87,9.56,9.97,FALL!
-2.13,1.88,9.47,9.89,FALL!
-2.06,1.80,9.47,9.86,FALL!
-2.04,1.85,9.49,9.88,FALL!
-2.12,1.92,9.45,9.88,FALL!
-2.12,1.81,9.44,9.84,FALL!
-2.07,1.92,9.49,9.90,FALL!
-2.15,1.99,9.52,9.96,FALL!
-2.08,1.87,9.56,9.96,FALL!
-2.07,1.91,9.48,9.89,FALL!
-2.13,1.93,9.51,9.94,FALL!
-2.05,1.81,9.44,9.83,FALL!
-2.10,1.91,9.53,9.94,FALL!
-2.10,1.89,9.46,9.87,FALL!
-2.13,1.90,9.52,9.94,FALL!
-2.09,1.96,9.51,9.93,FALL!
-2.10,1.85,9.55,9.95,FALL!
-2.13,1.98,9.48,9.92,FALL!
-2.18,1.95,9.56,9.99,FALL!
-2.06,1.72,9.45,9.83,FALL!
-2.03,1.77,9.47,9.85,FALL!
-2.14,2.00,9.55,9.99,FALL!
-2.19,1.86,9.49,9.91,FALL!
-2.09,1.77,9.47,9.86,FALL!
-2.01,1.71,9.45,9.81,FALL!
-2.04,1.79,9.47,9.86,FALL!
-2.14,1.74,9.56,9.95,FALL!
-2.08,1.59,9.59,9.94,FALL!
-2.08,1.77,9.58,9.96,FALL!
-2.09,1.60,9.45,9.81,FALL!
-2.01,1.67,9.39,9.75,FALL!
-2.06,1.83,9.47,9.87,FALL!
-2.02,1.45,9.52,9.84,FALL!
-1.93,1.61,9.47,9.80,FALL!
-2.12,1.76,9.54,9.93,FALL!
-2.01,1.62,9.50,9.85,FALL!
-2.03,1.79,9.55,9.92,FALL!
-2.15,1.76,9.58,9.97,FALL!
-2.00,1.57,9.56,9.89,FALL!
-2.01,1.69,9.54,9.90,FALL!
-2.09,1.71,9.58,9.95,FALL!
-1.93,1.64,9.46,9.79,FALL!
-2.10,1.77,9.56,9.94,FALL!
-2.05,1.64,9.52,9.87,FALL!
-1.96,1.61,9.53,9.86,FALL!
-2.04,1.71,9.55,9.91,FALL!
-2.12,1.81,9.52,9.92,FALL!
-2.04,1.68,9.51,9.87,FALL!
-2.02,1.56,9.56,9.89,FALL!
-2.07,1.86,9.60,10.00,FALL!
-2.06,1.63,9.58,9.93,FALL!
-1.88,1.51,9.49,9.79,FALL!
-2.04,1.55,9.67,10.00,FALL!
-2.00,1.70,9.56,9.91,FALL!
-1.95,1.40,9.44,9.74,FALL!
-1.98,1.67,9.61,9.95,FALL!
-2.03,1.71,9.55,9.91,FALL!
-2.08,1.80,9.56,9.95,FALL!
-1.99,1.58,9.64,9.97,FALL!
-1.89,1.47,9.60,9.89,FALL!
-2.02,1.60,9.56,9.91,FALL!
-2.02,1.76,9.52,9.89,FALL!
-2.02,1.77,9.51,9.88,FALL!
-1.96,1.53,9.56,9.87,FALL!
-1.97,1.69,9.56,9.91,FALL!
-2.06,1.75,9.56,9.94,FALL!
-1.94,1.66,9.55,9.88,FALL!
-1.93,1.64,9.54,9.87,FALL!
-2.03,1.65,9.59,9.94,FALL!
